conta_codigo,conta_nome,fil,data,lot,documento,item,cpart,historico,debito,credito,saldo_atual
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000062,0002,01637,SAIDA DA CTE N. 88023-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,4667.55,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000063,0002,01637,SAIDA DA CTE N. 88024-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,4513.74,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000064,0002,01637,SAIDA DA CTE N. 88025-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,250.28,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000065,0002,01637,SAIDA DA CTE N. 88026-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,439.06,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000066,0002,01637,SAIDA DA CTE N. 88027-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,2506.52,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000067,0002,01637,SAIDA DA CTE N. 88028-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,492.94,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000068,0002,01637,SAIDA DA CTE N. 88029-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,7528.08,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000069,0002,01637,SAIDA DA CTE N. 88030-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,4659.21,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000070,0002,00538,SAIDA DA CTE N. 88031-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,130.54,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000071,0002,00538,SAIDA DA CTE N. 88032-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,95.52,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000072,0002,00538,SAIDA DA CTE N. 88033-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,105.97,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000073,0002,00538,SAIDA DA CTE N. 88034-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,156.2,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000074,0002,00538,SAIDA DA CTE N. 88035-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,123.39,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000075,0002,00538,SAIDA DA CTE N. 88036-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,161.65,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000076,0002,00538,SAIDA DA CTE N. 88037-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,133.38,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000077,0002,00538,SAIDA DA CTE N. 88038-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,984.61,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000078,0002,00538,SAIDA DA CTE N. 88039-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,117.75,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000079,0002,00538,SAIDA DA CTE N. 88040-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,211.99,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000080,0002,01637,SAIDA DA CTE N. 88041-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,3297.74,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000081,0002,01637,SAIDA DA CTE N. 88042-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,904.08,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000082,0002,00538,SAIDA DA CTE N. 88043-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,723.26,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000083,0002,00538,SAIDA DA CTE N. 88044-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,532.72,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000084,0002,00538,SAIDA DA CTE N. 88045-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,228.6,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000085,0002,00538,SAIDA DA CTE N. 88046-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,251.71,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000086,0002,00538,SAIDA DA CTE N. 88047-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,496.47,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000087,0002,00538,SAIDA DA CTE N. 88048-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,240.12,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000088,0002,00538,SAIDA DA CTE N. 88049-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1214.95,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000089,0002,00538,SAIDA DA CTE N. 88050-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1454.74,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000090,0002,01637,SAIDA DA CTE N. 88051-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,743.54,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000091,0002,01637,SAIDA DA CTE N. 88052-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,246.63,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000092,0002,00538,SAIDA DA CTE N. 88053-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,245.49,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000093,0002,01637,SAIDA DA CTE N. 88054-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,208.1,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000094,0002,01637,SAIDA DA CTE N. 88055-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,245.97,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000095,0002,01637,SAIDA DA CTE N. 88056-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,479.47,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000096,0002,00538,SAIDA DA CTE N. 88057-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,242.51,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000097,0002,01637,SAIDA DA CTE N. 88058-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,199.71,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000098,0002,00538,SAIDA DA CTE N. 88059-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,244.93,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000099,0002,01637,SAIDA DA CTE N. 88060-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,474.83,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000100,0002,00538,SAIDA DA CTE N. 88061-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,57.42,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000101,0002,00538,SAIDA DA CTE N. 88062-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,46.0,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000102,0002,00538,SAIDA DA CTE N. 88063-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,45.34,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000103,0002,00538,SAIDA DA CTE N. 88064-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,90.73,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000104,0002,00538,SAIDA DA CTE N. 88065-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,60.34,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000105,0002,00538,SAIDA DA CTE N. 88066-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,48.95,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000106,0002,00538,SAIDA DA CTE N. 88067-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,50.4,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000107,0002,00538,SAIDA DA CTE N. 88068-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,47.08,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000108,0002,00538,SAIDA DA CTE N. 88069-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,96.78,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000109,0002,00538,SAIDA DA CTE N. 88070-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,50.02,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000110,0002,00538,SAIDA DA CTE N. 88071-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,97.95,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000111,0002,00538,SAIDA DA CTE N. 88072-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,93.62,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000112,0002,00538,SAIDA DA CTE N. 88073-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,56.36,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000113,0002,00538,SAIDA DA CTE N. 88074-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,48.28,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000114,0002,00538,SAIDA DA CTE N. 88075-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,49.7,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000115,0002,01637,SAIDA DA CTE N. 88076-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,9909.09,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000116,0002,00538,SAIDA DA CTE N. 88077-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,44.61,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000117,0002,00538,SAIDA DA CTE N. 88078-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,89.97,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000118,0002,00538,SAIDA DA CTE N. 88079-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,54.22,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000119,0002,00538,SAIDA DA CTE N. 88080-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,98.13,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000120,0002,00538,SAIDA DA CTE N. 88081-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,58.37,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000121,0002,00538,SAIDA DA CTE N. 88082-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,101.34,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000122,0002,00538,SAIDA DA CTE N. 88083-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,51.71,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000123,0002,00538,SAIDA DA CTE N. 88084-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,99.35,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000124,0002,00538,SAIDA DA CTE N. 88085-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,103.01,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000125,0002,00538,SAIDA DA CTE N. 88086-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,175.12,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000126,0002,00538,SAIDA DA CTE N. 88087-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,43.24,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000127,0002,01637,SAIDA DA CTE N. 88088-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,2503.98,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000128,0002,01637,SAIDA DA CTE N. 88089-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1259.88,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000129,0002,01637,SAIDA DA CTE N. 88090-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,2419.42,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000130,0002,01637,SAIDA DA CTE N. 88091-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,995.7,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000131,0002,01637,SAIDA DA CTE N. 88092-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,244.76,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000132,0002,01602,SAIDA DA CTE N. 88093-1 - CLIENTE BMB BE LGO MINEIRA BEKAERT ARTEFATOS DE ARAME LT DA,,6030.68,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000133,0002,02504,SAIDA DA CTE N. 88094-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,3770.91,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000134,0002,01602,SAIDA DA CTE N. 88095-1 - CLIENTE BMB BE LGO MINEIRA BEKAERT ARTEFATOS DE ARAME LT DA,,6030.69,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000135,0002,00538,SAIDA DA CTE N. 88096-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1286.59,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000136,0002,00538,SAIDA DA CTE N. 88097-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1345.21,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000137,0002,00538,SAIDA DA CTE N. 88098-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,3088.09,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-02,CGS,0000000138,0002,00538,SAIDA DA CTE N. 88099-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1101.69,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,008,2025-01-03,CGS,0000000001,0002,00516,SAIDA DA CTE N. 6372-1 - CLIENTE ARCELOR MITTAL BRASIL S.A.,,1873.36,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,008,2025-01-03,CGS,0000000002,0002,00516,SAIDA DA CTE N. 6373-1 - CLIENTE ARCELOR MITTAL BRASIL S.A.,,1875.4,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-03,CGS,0000000003,0002,00538,SAIDA DA CTE N. 29004-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,77.8,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,008,2025-01-03,CGS,0000000003,0002,00516,SAIDA DA CTE N. 6374-1 - CLIENTE ARCELOR MITTAL BRASIL S.A.,,1873.36,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-03,CGS,0000000004,0002,00538,SAIDA DA CTE N. 29005-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,27.79,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-03,CGS,0000000005,0002,00538,SAIDA DA CTE N. 29006-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,78.23,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-03,CGS,0000000006,0002,00538,SAIDA DA CTE N. 29007-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,91.96,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-03,CGS,0000000007,0002,00538,SAIDA DA CTE N. 29008-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,37.94,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-03,CGS,0000000008,0002,00538,SAIDA DA CTE N. 29009-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,149.74,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-03,CGS,0000000009,0002,00538,SAIDA DA CTE N. 29010-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,324.99,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-03,CGS,0000000010,0002,00538,SAIDA DA CTE N. 29011-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,36.92,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-03,CGS,0000000011,0002,00538,SAIDA DA CTE N. 29012-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,145.76,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-03,CGS,0000000012,0002,00540,SAIDA DA CTE N. 29013-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,228.8,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-03,CGS,0000000013,0002,00540,SAIDA DA CTE N. 29014-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,228.8,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-03,CGS,0000000013,0002,01529,SAIDA DA CTE N. 77798-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1284.53,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-03,CGS,0000000014,0002,00540,SAIDA DA CTE N. 29015-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,228.8,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-03,CGS,0000000014,0002,00541,SAIDA DA CTE N. 77799-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1079.26,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-03,CGS,0000000015,0002,00540,SAIDA DA CTE N. 29016-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1830.33,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-03,CGS,0000000015,0002,00541,SAIDA DA CTE N. 77800-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1079.26,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-03,CGS,0000000016,0002,00506,SAIDA DA CTE N. 29017-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,4007.51,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-03,CGS,0000000016,0002,00541,SAIDA DA CTE N. 77801-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1108.81,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-03,CGS,0000000017,0002,00506,SAIDA DA CTE N. 29018-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,412.68,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-03,CGS,0000000017,0002,00541,SAIDA DA CTE N. 77802-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1079.26,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-03,CGS,0000000018,0002,00540,SAIDA DA CTE N. 29019-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1412.72,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-03,CGS,0000000018,0002,00541,SAIDA DA CTE N. 77803-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,3956.89,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-03,CGS,0000000019,0002,00540,SAIDA DA CTE N. 29020-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1189.0,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-03,CGS,0000000019,0002,01554,SAIDA DA CTE N. 77804-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1168.15,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-03,CGS,0000000020,0002,00540,SAIDA DA CTE N. 29021-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,2657.1,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-03,CGS,0000000020,0002,00541,SAIDA DA CTE N. 77805-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,4265.45,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-03,CGS,0000000021,0002,01554,SAIDA DA CTE N. 77806-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1759.66,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-03,CGS,0000000022,0002,01554,SAIDA DA CTE N. 77807-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,2372.07,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-03,CGS,0000000023,0002,00552,SAIDA DA CTE N. 77808-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,11604.33,,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-03,CGS,0000000024,0002,00543,SAIDA DA CTE N. 77809-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,392.5,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-03,CGS,0000000025,0002,00538,SAIDA DA CTE N. 88158-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,247.85,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-03,CGS,0000000025,0002,00543,SAIDA DA CTE N. 77810-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1383.82,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-03,CGS,0000000026,0002,04117,SAIDA DA CTE N. 88215-1 - CLIENTE USINAS SIDERURGICAS DE MINAS GERAIS S/A. USIMIN AS,,4909.87,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-03,CGS,0000000026,0002,00543,SAIDA DA CTE N. 77811-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1433.57,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-03,CGS,0000000027,0002,00538,SAIDA DA CTE N. 88100-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,84.07,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-03,CGS,0000000027,0002,01529,SAIDA DA CTE N. 77812-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,990.66,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-03,CGS,0000000028,0002,00538,SAIDA DA CTE N. 88101-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,45.22,
